555.63	242.62	583.77	378.59	378.12	402.14	349.98	266.17	
549.97	238.35	583.97	372.77	379.02	406.11	345.03	271.69	
544.11	234.05	584.00	366.27	380.37	409.52	340.48	277.30	
538.18	229.58	583.96	359.59	381.94	412.81	336.16	282.80	
531.86	224.90	583.83	352.30	384.08	415.83	332.11	288.43	
525.09	220.18	582.97	344.71	386.26	418.43	328.38	293.90	
517.75	215.37	581.64	337.03	388.25	420.92	324.36	299.26	
510.06	211.07	579.59	329.55	389.35	423.17	319.81	304.69	
501.73	207.09	576.62	322.19	390.22	425.16	315.32	310.06	
493.16	203.62	572.96	315.22	390.32	426.84	310.52	315.24	
484.47	200.38	569.17	308.04	390.41	428.17	305.72	320.51	
475.72	197.06	565.08	300.31	390.64	429.26	301.28	326.02	
466.79	193.70	560.98	292.56	391.24	429.88	297.04	331.02	
457.02	190.26	556.17	284.93	392.03	430.23	292.89	335.56	
447.36	187.26	551.13	278.09	392.01	430.66	288.24	340.27	
437.51	184.59	545.84	270.67	391.84	430.99	283.51	344.91	
427.45	182.43	539.84	264.55	391.21	431.54	278.82	349.42	
417.49	181.08	533.97	259.46	390.12	432.15	273.63	353.78	
407.74	180.35	527.96	255.38	388.74	433.21	268.52	358.18	
398.10	180.47	521.72	252.08	387.31	434.49	263.70	362.87	
388.69	181.08	515.29	249.47	385.77	436.23	259.16	367.85	
379.35	182.46	508.72	247.80	383.68	438.31	254.31	372.97	
369.91	184.49	501.76	246.65	381.47	440.76	249.63	378.60	
360.33	186.67	494.34	245.50	378.88	443.18	244.88	384.35	
349.85	188.90	486.52	243.92	376.59	445.35	239.92	390.33	
338.49	191.10	477.84	241.95	374.40	447.12	235.05	396.27	
326.84	193.38	468.38	239.92	371.52	448.60	229.98	402.06	
314.46	195.81	458.20	237.59	368.69	449.91	224.95	408.13	
301.53	198.68	447.72	235.78	365.91	451.21	219.72	414.10	
289.15	201.83	437.04	234.64	362.10	452.57	214.21	419.77	
276.40	205.45	425.99	233.99	358.23	453.79	208.63	425.25	
263.96	208.97	415.20	233.20	354.51	454.93	203.27	430.70	
251.77	212.73	404.68	232.52	351.11	455.96	198.20	436.17	
240.09	216.80	394.68	232.98	347.46	457.78	192.87	441.59	
229.42	221.36	385.23	234.50	342.98	460.24	187.18	447.10	
219.05	226.31	375.62	236.68	338.41	462.96	181.84	452.59	
209.10	231.20	366.38	239.19	333.86	465.80	176.58	457.81	
199.11	236.18	357.37	241.53	329.62	468.31	171.36	462.96	
189.50	240.85	348.80	244.06	324.98	471.16	165.68	467.95	
181.40	245.77	341.29	248.03	319.33	474.73	159.45	472.48	
173.83	251.02	334.32	253.00	313.53	479.36	153.04	477.38	
166.24	256.23	327.04	257.75	308.23	483.54	147.43	482.03	
158.77	261.47	320.14	261.89	303.85	486.89	142.49	486.70	
151.36	266.41	313.30	265.72	299.80	490.37	137.86	491.20	
144.44	270.95	306.72	269.43	295.83	493.64	133.56	495.16	
137.73	275.18	300.22	272.57	291.63	496.17	129.14	498.79	
131.00	278.84	293.83	275.02	287.57	498.40	124.75	502.22	
124.21	282.22	287.25	276.95	283.94	500.03	120.89	505.30	
117.25	285.67	280.44	278.74	280.15	501.40	116.96	508.33	
110.16	289.27	273.48	280.77	276.24	502.91	112.92	511.41	
103.12	292.77	266.98	283.19	272.10	504.81	108.25	514.39	
96.52	296.03	260.53	285.42	268.22	506.72	104.21	517.33	
90.76	299.26	254.95	287.68	264.12	508.67	99.93	520.25	
85.24	302.25	249.47	290.40	260.17	511.15	95.93	523.01	
79.49	305.60	244.04	293.02	256.84	513.34	92.29	525.92	
73.92	309.13	238.71	295.88	253.68	515.27	88.89	528.52	
68.81	312.28	234.11	298.68	250.67	517.62	85.37	531.23	
63.80	315.30	229.09	301.02	247.44	519.91	82.15	534.19	
58.88	318.40	224.29	302.98	244.98	521.60	79.57	537.02	
54.78	321.26	242.93	321.26	242.93	523.23	54.78	523.23	
51.06	323.20	240.99	323.20	240.99	523.76	51.06	523.76	
47.52	324.29	239.31	324.29	239.31	523.18	47.52	523.18	
44.83	324.84	237.50	324.84	237.50	522.76	44.83	522.76	
42.67	325.19	235.88	325.19	235.88	522.48	42.67	522.48	
40.61	325.30	234.80	325.30	234.80	521.95	40.61	521.95	
38.63	325.76	233.95	325.76	233.95	521.36	38.63	521.36	
37.37	325.94	203.91	303.91	233.25	520.74	66.71	542.77	
36.49	325.94	203.26	303.86	232.83	520.75	66.07	542.83	
36.42	325.95	202.96	303.89	232.17	520.82	65.62	542.88	
36.40	325.91	203.11	303.56	231.94	521.02	65.22	543.37	
36.22	325.96	202.88	303.54	231.87	520.97	65.20	543.39	
36.27	325.88	203.05	303.49	231.80	521.06	65.01	543.45	
36.75	325.66	203.42	303.62	231.31	521.44	64.64	543.47	
37.13	325.57	203.84	303.47	230.98	521.59	64.27	543.69	
37.15	325.50	203.88	303.46	230.96	521.66	64.23	543.70	
37.36	325.26	204.12	302.61	230.88	521.44	64.12	544.10	
37.67	324.97	204.59	301.92	230.87	521.10	63.95	544.15	
37.71	324.94	204.82	301.67	231.00	520.97	63.89	544.24	
37.72	324.93	204.88	301.67	231.05	520.99	63.89	544.24	
37.86	324.86	204.96	301.61	230.99	520.99	63.89	544.24	
37.98	324.73	205.08	301.34	230.96	520.84	63.86	544.23	
38.10	324.67	205.19	301.11	230.95	520.67	63.86	544.23	
38.54	324.46	205.79	300.94	231.09	520.70	63.84	544.22	
38.51	324.49	205.81	300.96	231.14	520.69	63.84	544.22	
38.51	324.51	205.82	301.00	231.16	520.70	63.84	544.22	
38.57	324.47	205.86	300.97	231.13	520.72	63.84	544.22	
38.72	324.24	205.89	300.33	231.02	520.27	63.85	544.18	
39.08	323.83	206.01	299.81	230.69	520.02	63.76	544.03	
39.42	323.43	206.18	299.27	230.45	519.68	63.69	543.84	
39.54	323.26	206.29	299.08	230.42	519.58	63.66	543.76	
39.54	323.26	206.30	299.11	230.40	519.58	63.65	543.74	
39.41	323.44	206.27	299.36	230.50	519.65	63.65	543.74	
39.12	323.76	206.18	300.02	230.76	520.11	63.70	543.85	
38.98	323.97	206.11	300.25	230.88	520.18	63.74	543.90	
38.93	324.02	206.10	300.32	230.92	520.19	63.74	543.90	
38.93	324.03	206.11	300.31	230.92	520.17	63.74	543.90	
39.13	323.77	206.11	299.99	230.72	520.10	63.74	543.89	
39.31	323.57	206.19	299.69	230.59	519.97	63.71	543.84	
39.40	323.48	206.23	299.50	230.51	519.81	63.68	543.78	
39.45	323.38	206.25	299.38	230.48	519.77	63.68	543.78	
39.47	323.35	206.27	299.27	230.49	519.69	63.69	543.77	
39.48	323.34	206.27	299.25	230.48	519.69	63.69	543.78	
39.48	323.34	206.26	299.27	230.48	519.70	63.70	543.77	
39.48	323.35	206.30	299.32	230.48	519.68	63.66	543.71	
39.47	323.36	206.30	299.35	230.49	519.70	63.66	543.71	
39.39	323.49	206.27	299.54	230.55	519.76	63.66	543.71	
39.35	323.56	206.28	299.67	230.59	519.81	63.66	543.70	
39.36	323.55	206.29	299.70	230.59	519.86	63.66	543.70	
39.40	323.49	206.30	299.69	230.56	519.90	63.66	543.70	
39.47	323.41	206.33	299.46	230.54	519.77	63.67	543.72	
39.48	323.39	206.34	299.42	230.53	519.75	63.67	543.72	
39.53	323.33	206.36	299.37	230.49	519.75	63.65	543.71	
39.53	323.33	206.38	299.32	230.49	519.68	63.65	543.69	
39.57	323.29	206.32	299.31	230.44	519.63	63.69	543.60	
39.58	323.29	206.33	299.31	230.45	519.63	63.69	543.61	
39.58	323.29	206.33	299.31	230.45	519.63	63.69	543.61	
39.54	323.32	206.33	299.29	230.47	519.60	63.69	543.63	
39.41	323.49	206.29	299.54	230.57	519.74	63.68	543.69	
39.07	323.91	206.20	300.18	230.85	520.19	63.73	543.92	
38.89	324.14	206.14	300.58	231.00	520.47	63.75	544.04	
38.76	324.28	206.13	300.72	231.12	520.56	63.76	544.12	
38.76	324.30	206.11	300.74	231.11	520.55	63.76	544.10	
38.87	324.15	206.10	300.47	230.98	520.41	63.75	544.09	
39.16	323.80	206.05	299.80	230.72	519.94	63.82	543.94	
39.51	323.38	206.21	299.35	230.46	519.69	63.75	543.72	
39.58	323.27	206.33	299.17	230.44	519.60	63.69	543.70	
39.57	323.28	206.32	299.18	230.44	519.59	63.69	543.70	
39.43	323.47	206.31	299.48	230.56	519.71	63.69	543.70	
39.09	323.84	206.30	300.11	230.84	520.13	63.63	543.87	
38.95	324.07	206.19	300.54	230.94	520.41	63.70	543.95	
38.85	324.17	206.14	300.61	231.03	520.46	63.74	544.02	
38.85	324.17	206.15	300.58	231.04	520.45	63.74	544.04	
38.95	324.06	206.14	300.28	230.93	520.25	63.74	544.04	
39.19	323.73	206.11	299.75	230.71	519.91	63.80	543.88	
39.39	323.49	206.24	299.54	230.56	519.75	63.72	543.70	
39.42	323.43	206.24	299.46	230.53	519.73	63.72	543.70	
39.42	323.43	206.24	299.47	230.54	519.73	63.72	543.70	
39.28	323.64	206.24	299.81	230.68	519.93	63.72	543.75	
39.07	323.88	206.19	300.31	230.85	520.21	63.73	543.78	
38.94	324.06	206.17	300.50	230.97	520.30	63.74	543.86	
38.91	324.09	206.11	300.50	230.98	520.31	63.78	543.90	
